employee_id,company_id,dept,seniority,salary,join_date,quit_date,churn,duration_jours
638362.0,8,engineer,9,182000.0,2011-12-12,2013-10-04,yes,662.0
220460.0,1,engineer,11,160000.0,2011-10-17,2013-10-04,yes,718.0
683549.0,3,customer_service,15,116000.0,2012-09-19,2013-10-04,yes,380.0
316844.0,8,customer_service,13,57000.0,2012-10-29,2013-10-04,yes,340.0
505276.0,4,engineer,11,147000.0,2011-08-29,2013-10-04,yes,767.0
648833.0,1,marketing,21,222000.0,2011-08-01,2013-10-04,yes,795.0
985726.0,3,customer_service,16,92000.0,2012-11-29,2013-10-04,yes,309.0
407698.0,4,data_science,13,144000.0,2012-09-24,2013-10-04,yes,375.0
888375.0,1,customer_service,5,75000.0,2011-08-01,2013-10-04,yes,795.0
478277.0,1,engineer,13,183000.0,2012-07-30,2013-10-04,yes,431.0
825170.0,6,customer_service,16,124000.0,2012-11-14,2013-10-04,yes,324.0
121586.0,1,customer_service,10,105000.0,2012-09-17,2013-10-04,yes,382.0
591983.0,3,customer_service,10,65000.0,2012-09-17,2013-10-04,yes,382.0
387228.0,2,engineer,12,195000.0,2011-04-25,2013-10-04,yes,893.0
769719.0,1,sales,21,213000.0,2012-09-10,2013-10-04,yes,389.0
732840.0,8,data_science,28,251000.0,2012-09-24,2013-10-04,yes,375.0
122953.0,5,customer_service,20,94000.0,2012-08-27,2013-10-04,yes,403.0
703159.0,1,customer_service,25,152000.0,2012-09-12,2013-10-04,yes,387.0
707611.0,8,sales,10,92000.0,2012-12-31,2013-10-04,yes,277.0
187776.0,1,sales,17,199000.0,2012-09-04,2013-10-04,yes,395.0
117069.0,3,sales,18,149000.0,2012-07-23,2013-10-04,yes,438.0
895428.0,3,customer_service,26,92000.0,2012-10-22,2013-10-04,yes,347.0
12534.0,7,sales,19,153000.0,2012-10-01,2013-10-04,yes,368.0
662772.0,1,customer_service,6,82000.0,2012-10-01,2013-10-04,yes,368.0
139716.0,4,engineer,6,169000.0,2012-08-20,2013-10-04,yes,410.0
353968.0,9,sales,9,103000.0,2011-02-28,2013-10-04,yes,949.0
170661.0,1,customer_service,27,108000.0,2012-10-01,2013-10-04,yes,368.0
190843.0,1,design,17,167000.0,2011-05-09,2013-10-04,yes,879.0
813050.0,2,data_science,10,175000.0,2012-02-27,2013-10-04,yes,585.0
737362.0,2,data_science,21,294000.0,2011-11-17,2013-10-04,yes,687.0
554191.0,10,customer_service,13,71000.0,2011-11-29,2013-10-04,yes,675.0
815672.0,1,marketing,8,152000.0,2013-01-22,2013-10-04,yes,255.0
203012.0,2,engineer,16,252000.0,2011-05-16,2013-10-04,yes,872.0
928399.0,2,engineer,7,152000.0,2012-02-27,2013-10-04,yes,585.0
26417.0,2,customer_service,8,63000.0,2011-09-12,2013-10-04,yes,753.0
976488.0,1,customer_service,10,82000.0,2012-10-22,2013-10-04,yes,347.0
104581.0,5,customer_service,21,99000.0,2012-08-06,2013-10-04,yes,424.0
519125.0,3,data_science,24,201000.0,2012-10-15,2013-10-04,yes,354.0
340625.0,1,customer_service,22,106000.0,2012-08-06,2013-10-04,yes,424.0
274686.0,8,engineer,26,280000.0,2012-08-06,2013-10-04,yes,424.0
837718.0,1,marketing,28,205000.0,2012-09-24,2013-10-08,yes,379.0
363907.0,4,sales,20,178000.0,2012-10-29,2013-10-08,yes,344.0
77021.0,10,data_science,5,139000.0,2012-10-29,2013-10-09,yes,345.0
830977.0,1,marketing,2,50000.0,2013-01-07,2013-10-10,yes,276.0
489224.0,5,engineer,23,253000.0,2012-10-01,2013-10-10,yes,374.0
413356.0,7,data_science,11,164000.0,2011-11-07,2013-10-10,yes,703.0
609582.0,2,engineer,16,268000.0,2012-07-30,2013-10-11,yes,438.0
16754.0,7,data_science,2,60000.0,2011-08-15,2013-10-11,yes,788.0
646910.0,7,customer_service,19,96000.0,2012-07-23,2013-10-11,yes,445.0
667542.0,1,customer_service,18,120000.0,2012-10-30,2013-10-11,yes,346.0
41430.0,4,marketing,24,157000.0,2012-08-22,2013-10-11,yes,415.0
550860.0,10,engineer,9,162000.0,2012-11-12,2013-10-11,yes,333.0
140865.0,9,marketing,23,148000.0,2011-09-19,2013-10-11,yes,753.0
67893.0,1,engineer,16,292000.0,2011-08-30,2013-10-11,yes,773.0
791431.0,4,customer_service,22,92000.0,2011-12-27,2013-10-11,yes,654.0
48575.0,4,customer_service,1,27000.0,2011-02-22,2013-10-11,yes,962.0
710004.0,1,customer_service,16,103000.0,2012-11-12,2013-10-11,yes,333.0
774587.0,5,data_science,3,70000.0,2012-09-04,2013-10-11,yes,402.0
68433.0,10,customer_service,25,102000.0,2012-11-01,2013-10-11,yes,344.0
481284.0,1,engineer,6,224000.0,2012-01-03,2013-10-11,yes,647.0
875453.0,2,engineer,1,74000.0,2012-10-22,2013-10-11,yes,354.0
260811.0,1,customer_service,10,91000.0,2012-10-29,2013-10-11,yes,347.0
230817.0,4,engineer,16,228000.0,2011-09-26,2013-10-11,yes,746.0
455465.0,2,customer_service,21,121000.0,2012-11-26,2013-10-11,yes,319.0
615080.0,1,engineer,4,76000.0,2012-11-26,2013-10-11,yes,319.0
553022.0,3,engineer,10,146000.0,2012-11-20,2013-10-11,yes,325.0
703520.0,1,engineer,17,308000.0,2012-09-04,2013-10-11,yes,402.0
723961.0,2,customer_service,21,115000.0,2012-08-20,2013-10-11,yes,417.0
861239.0,2,marketing,15,197000.0,2011-02-07,2013-10-11,yes,977.0
848048.0,2,customer_service,15,90000.0,2012-07-30,2013-10-11,yes,438.0
102370.0,1,customer_service,24,127000.0,2011-08-29,2013-10-11,yes,774.0
318958.0,8,customer_service,19,110000.0,2012-11-12,2013-10-11,yes,333.0
598797.0,2,customer_service,11,71000.0,2013-01-07,2013-10-11,yes,277.0
814946.0,3,marketing,16,186000.0,2011-01-31,2013-10-11,yes,984.0
383685.0,5,sales,19,174000.0,2011-12-12,2013-10-11,yes,669.0
846768.0,5,customer_service,13,50000.0,2012-10-01,2013-10-11,yes,375.0
473804.0,8,engineer,21,269000.0,2012-12-10,2013-10-11,yes,305.0
171741.0,1,marketing,17,204000.0,2011-06-27,2013-10-11,yes,837.0
666792.0,6,marketing,10,105000.0,2012-11-26,2013-10-11,yes,319.0
223406.0,5,sales,28,147000.0,2012-10-01,2013-10-11,yes,375.0
40986.0,4,data_science,10,178000.0,2012-08-20,2013-10-11,yes,417.0
468827.0,6,sales,20,132000.0,2011-03-21,2013-10-11,yes,935.0
960065.0,4,customer_service,24,89000.0,2012-10-01,2013-10-11,yes,375.0
594772.0,1,data_science,25,319000.0,2012-01-03,2013-10-11,yes,647.0
105200.0,3,customer_service,1,26000.0,2011-09-19,2013-10-11,yes,753.0
100581.0,5,sales,8,122000.0,2012-03-15,2013-10-11,yes,575.0
578333.0,1,sales,24,244000.0,2011-02-28,2013-10-11,yes,956.0
761281.0,7,customer_service,2,25000.0,2012-08-27,2013-10-11,yes,410.0
965905.0,2,engineer,9,223000.0,2012-11-05,2013-10-11,yes,340.0
330049.0,2,data_science,22,336000.0,2011-03-21,2013-10-11,yes,935.0
209129.0,3,sales,13,106000.0,2011-11-07,2013-10-11,yes,704.0
517149.0,5,customer_service,29,94000.0,2012-08-27,2013-10-11,yes,410.0
958767.0,7,customer_service,19,103000.0,2012-10-08,2013-10-11,yes,368.0
332894.0,3,marketing,24,158000.0,2011-11-21,2013-10-11,yes,690.0
329520.0,6,sales,24,170000.0,2012-11-20,2013-10-11,yes,325.0
170146.0,4,engineer,8,141000.0,2012-10-22,2013-10-11,yes,354.0
45020.0,3,engineer,14,131000.0,2011-10-24,2013-10-11,yes,718.0
514518.0,1,sales,8,119000.0,2012-09-10,2013-10-11,yes,396.0
870827.0,2,sales,21,198000.0,2012-02-13,2013-10-11,yes,606.0
949932.0,2,marketing,17,203000.0,2012-09-26,2013-10-11,yes,380.0
386517.0,4,customer_service,24,109000.0,2012-11-26,2013-10-11,yes,319.0
857951.0,9,customer_service,5,68000.0,2012-10-15,2013-10-11,yes,361.0
212038.0,3,customer_service,21,103000.0,2012-09-24,2013-10-11,yes,382.0
601821.0,10,marketing,5,109000.0,2011-08-22,2013-10-11,yes,781.0
999227.0,1,data_science,1,72000.0,2011-10-10,2013-10-11,yes,732.0
304793.0,1,design,9,119000.0,2012-01-17,2013-10-11,yes,633.0
433424.0,1,customer_service,6,83000.0,2011-07-18,2013-10-11,yes,816.0
710553.0,1,customer_service,19,121000.0,2011-09-12,2013-10-11,yes,760.0
831959.0,3,customer_service,18,105000.0,2011-12-05,2013-10-11,yes,676.0
331775.0,5,data_science,22,231000.0,2011-10-10,2013-10-11,yes,732.0
852927.0,1,customer_service,25,96000.0,2012-12-24,2013-10-11,yes,291.0
322230.0,1,customer_service,11,72000.0,2012-09-04,2013-10-11,yes,402.0
323623.0,1,sales,5,154000.0,2011-09-12,2013-10-11,yes,760.0
811621.0,1,design,1,54000.0,2012-10-10,2013-10-11,yes,366.0
506058.0,7,sales,2,39000.0,2011-04-11,2013-10-11,yes,914.0
918876.0,1,customer_service,27,122000.0,2012-11-12,2013-10-11,yes,333.0
719568.0,9,engineer,25,239000.0,2012-11-06,2013-10-11,yes,339.0
798128.0,5,engineer,2,51000.0,2012-10-29,2013-10-11,yes,347.0
595915.0,6,engineer,14,154000.0,2012-09-17,2013-10-11,yes,389.0
283220.0,2,sales,10,114000.0,2012-10-29,2013-10-14,yes,350.0
738857.0,1,engineer,11,197000.0,2011-12-05,2013-10-15,yes,680.0
642874.0,1,data_science,10,177000.0,2012-11-19,2013-10-15,yes,330.0
46829.0,3,engineer,14,148000.0,2012-01-17,2013-10-15,yes,637.0
920420.0,5,data_science,11,162000.0,2011-10-24,2013-10-17,yes,724.0
857206.0,1,sales,15,185000.0,2012-10-29,2013-10-17,yes,353.0
119121.0,7,customer_service,17,98000.0,2012-12-31,2013-10-18,yes,291.0
82609.0,1,data_science,1,79000.0,2012-11-19,2013-10-18,yes,333.0
874372.0,1,data_science,22,249000.0,2011-11-28,2013-10-18,yes,690.0
185925.0,1,data_science,25,307000.0,2012-08-27,2013-10-18,yes,417.0
500094.0,1,customer_service,10,72000.0,2011-10-31,2013-10-18,yes,718.0
830770.0,2,customer_service,14,73000.0,2012-10-29,2013-10-18,yes,354.0
107149.0,6,customer_service,10,62000.0,2012-11-19,2013-10-18,yes,333.0
571050.0,7,engineer,5,184000.0,2011-10-10,2013-10-18,yes,739.0
54096.0,1,data_science,23,338000.0,2011-09-14,2013-10-18,yes,765.0
129637.0,6,customer_service,5,62000.0,2012-09-24,2013-10-18,yes,389.0
805448.0,3,marketing,26,160000.0,2011-07-25,2013-10-18,yes,816.0
386727.0,9,customer_service,13,58000.0,2012-10-29,2013-10-18,yes,354.0
552034.0,1,engineer,3,74000.0,2011-10-10,2013-10-18,yes,739.0
258708.0,6,customer_service,7,69000.0,2012-11-19,2013-10-18,yes,333.0
533057.0,1,sales,8,123000.0,2012-09-24,2013-10-18,yes,389.0
260772.0,6,customer_service,6,64000.0,2012-10-24,2013-10-18,yes,359.0
839058.0,1,customer_service,23,132000.0,2012-09-24,2013-10-18,yes,389.0
837786.0,3,data_science,29,291000.0,2012-09-04,2013-10-18,yes,409.0
824438.0,12,sales,22,109000.0,2011-06-20,2013-10-18,yes,851.0
91186.0,4,sales,22,163000.0,2011-10-10,2013-10-18,yes,739.0
384914.0,1,data_science,25,263000.0,2011-10-24,2013-10-18,yes,725.0
548933.0,7,sales,19,164000.0,2011-11-21,2013-10-18,yes,697.0
123756.0,4,customer_service,11,55000.0,2012-10-08,2013-10-18,yes,375.0
361204.0,6,marketing,12,113000.0,2011-05-17,2013-10-18,yes,885.0
993313.0,4,marketing,29,171000.0,2012-01-17,2013-10-18,yes,640.0
987318.0,5,customer_service,22,81000.0,2012-09-10,2013-10-18,yes,403.0
89735.0,1,engineer,2,74000.0,2012-10-08,2013-10-18,yes,375.0
820127.0,1,data_science,7,168000.0,2012-11-26,2013-10-18,yes,326.0
288350.0,1,marketing,8,151000.0,2012-12-18,2013-10-18,yes,304.0
578831.0,9,marketing,23,158000.0,2012-11-26,2013-10-18,yes,326.0
351393.0,1,customer_service,6,59000.0,2011-12-12,2013-10-18,yes,676.0
424493.0,8,sales,13,88000.0,2012-09-04,2013-10-18,yes,409.0
954527.0,3,engineer,21,227000.0,2011-03-01,2013-10-18,yes,962.0
541152.0,1,customer_service,19,113000.0,2011-08-01,2013-10-18,yes,809.0
392402.0,3,engineer,2,66000.0,2012-10-22,2013-10-18,yes,361.0
251281.0,4,engineer,25,239000.0,2012-10-22,2013-10-18,yes,361.0
178959.0,1,customer_service,8,77000.0,2011-02-14,2013-10-18,yes,977.0
881350.0,2,customer_service,11,94000.0,2012-01-23,2013-10-18,yes,634.0
358450.0,1,data_science,23,325000.0,2012-11-12,2013-10-18,yes,340.0
66754.0,2,marketing,5,96000.0,2012-08-20,2013-10-18,yes,424.0
104984.0,4,sales,19,150000.0,2012-10-22,2013-10-18,yes,361.0
725190.0,2,marketing,11,128000.0,2011-10-26,2013-10-18,yes,723.0
929329.0,3,sales,15,126000.0,2012-11-27,2013-10-18,yes,325.0
963006.0,3,customer_service,12,68000.0,2012-10-15,2013-10-18,yes,368.0
591961.0,3,data_science,5,149000.0,2012-01-30,2013-10-24,yes,633.0
487904.0,1,customer_service,24,126000.0,2012-11-05,2013-10-25,yes,354.0
660501.0,5,engineer,27,241000.0,2011-12-27,2013-10-25,yes,668.0
405365.0,4,sales,14,88000.0,2012-10-15,2013-10-25,yes,375.0
167248.0,3,marketing,15,185000.0,2011-10-25,2013-10-25,yes,731.0
830689.0,1,customer_service,18,124000.0,2011-10-10,2013-10-25,yes,746.0
463223.0,1,customer_service,27,122000.0,2011-09-12,2013-10-25,yes,774.0
381837.0,10,customer_service,6,64000.0,2012-10-16,2013-10-25,yes,374.0
662207.0,6,engineer,12,122000.0,2012-09-04,2013-10-25,yes,416.0
424849.0,1,customer_service,10,70000.0,2012-12-24,2013-10-25,yes,305.0
373867.0,1,customer_service,8,74000.0,2012-12-20,2013-10-25,yes,309.0
780145.0,3,sales,21,160000.0,2012-08-27,2013-10-25,yes,424.0
287043.0,9,customer_service,13,60000.0,2011-02-14,2013-10-25,yes,984.0
192702.0,2,engineer,18,222000.0,2011-10-24,2013-10-25,yes,732.0
233492.0,1,engineer,14,209000.0,2012-11-05,2013-10-25,yes,354.0
620467.0,8,sales,22,135000.0,2011-08-22,2013-10-25,yes,795.0
953685.0,2,marketing,19,188000.0,2011-11-28,2013-10-25,yes,697.0
475396.0,4,engineer,4,64000.0,2011-11-22,2013-10-25,yes,703.0
363074.0,1,sales,27,218000.0,2012-09-10,2013-10-25,yes,410.0
290510.0,9,customer_service,8,52000.0,2012-10-15,2013-10-25,yes,375.0
618749.0,7,engineer,9,155000.0,2011-06-16,2013-10-25,yes,862.0
675330.0,1,customer_service,4,34000.0,2012-12-03,2013-10-25,yes,326.0
849759.0,4,customer_service,3,24000.0,2011-09-13,2013-10-25,yes,773.0
650268.0,1,marketing,26,179000.0,2012-11-14,2013-10-25,yes,345.0
759818.0,1,sales,3,53000.0,2011-12-27,2013-10-25,yes,668.0
167429.0,1,marketing,14,134000.0,2012-11-12,2013-10-25,yes,347.0
909231.0,10,customer_service,9,68000.0,2011-10-17,2013-10-25,yes,739.0
646998.0,2,customer_service,12,72000.0,2012-08-09,2013-10-25,yes,442.0
611627.0,1,marketing,24,207000.0,2012-10-29,2013-10-25,yes,361.0
77634.0,7,customer_service,19,114000.0,2012-10-16,2013-10-25,yes,374.0
808516.0,12,customer_service,3,18000.0,2012-11-12,2013-10-25,yes,347.0
674606.0,1,customer_service,23,127000.0,2012-10-29,2013-10-25,yes,361.0
463203.0,1,marketing,9,141000.0,2012-01-03,2013-10-25,yes,661.0
460052.0,3,data_science,17,267000.0,2012-12-10,2013-10-25,yes,319.0
649068.0,2,design,16,230000.0,2012-10-30,2013-10-25,yes,360.0
312921.0,5,data_science,16,207000.0,2012-09-04,2013-10-25,yes,416.0
510537.0,1,customer_service,20,96000.0,2012-12-27,2013-10-25,yes,302.0
572630.0,4,data_science,7,150000.0,2012-10-15,2013-10-25,yes,375.0
964637.0,5,customer_service,23,108000.0,2011-11-28,2013-10-25,yes,697.0
796183.0,1,customer_service,28,111000.0,2011-03-10,2013-10-25,yes,960.0
755653.0,3,engineer,20,219000.0,2011-06-28,2013-10-25,yes,850.0
846519.0,1,design,4,54000.0,2011-08-22,2013-10-25,yes,795.0
550443.0,1,engineer,12,192000.0,2012-10-29,2013-10-25,yes,361.0
612993.0,8,marketing,6,100000.0,2012-01-17,2013-10-25,yes,647.0
693931.0,8,customer_service,5,53000.0,2013-01-09,2013-10-25,yes,289.0
318865.0,1,sales,7,134000.0,2011-11-28,2013-10-25,yes,697.0
853476.0,2,customer_service,14,78000.0,2012-01-17,2013-10-25,yes,647.0
417556.0,2,customer_service,18,128000.0,2011-10-19,2013-10-25,yes,737.0
267656.0,4,marketing,10,107000.0,2011-09-12,2013-10-25,yes,774.0
269391.0,3,engineer,20,187000.0,2011-10-24,2013-10-25,yes,732.0
382962.0,6,customer_service,21,87000.0,2011-09-12,2013-10-25,yes,774.0
468103.0,4,marketing,2,49000.0,2011-09-07,2013-10-25,yes,779.0
208642.0,2,design,17,195000.0,2011-05-16,2013-10-25,yes,893.0
999136.0,1,marketing,20,184000.0,2011-11-07,2013-10-25,yes,718.0
676870.0,1,customer_service,22,131000.0,2011-08-22,2013-10-25,yes,795.0
376125.0,4,customer_service,26,95000.0,2013-02-04,2013-10-25,yes,263.0
978998.0,8,data_science,27,223000.0,2011-12-12,2013-10-25,yes,683.0
291816.0,1,customer_service,25,113000.0,2012-10-08,2013-10-25,yes,382.0
638157.0,3,data_science,13,127000.0,2012-10-01,2013-10-25,yes,389.0
536435.0,2,customer_service,8,80000.0,2012-10-08,2013-10-25,yes,382.0
12234.0,1,customer_service,29,120000.0,2011-08-29,2013-10-25,yes,788.0
848775.0,4,sales,8,103000.0,2012-11-19,2013-10-25,yes,340.0
573882.0,1,data_science,1,72000.0,2011-08-08,2013-10-25,yes,809.0
983011.0,1,data_science,6,193000.0,2011-08-01,2013-10-25,yes,816.0
249141.0,3,engineer,15,218000.0,2012-08-27,2013-10-25,yes,424.0
177701.0,2,customer_service,18,136000.0,2012-12-10,2013-10-25,yes,319.0
365542.0,8,sales,1,39000.0,2011-07-11,2013-10-25,yes,837.0
682546.0,2,customer_service,8,81000.0,2012-12-10,2013-10-25,yes,319.0
301641.0,1,data_science,18,301000.0,2011-12-05,2013-10-25,yes,690.0
610485.0,3,customer_service,10,61000.0,2012-12-10,2013-10-25,yes,319.0
969762.0,5,customer_service,3,27000.0,2011-12-05,2013-10-25,yes,690.0
717828.0,3,customer_service,16,91000.0,2011-12-05,2013-10-25,yes,690.0
300338.0,3,customer_service,12,71000.0,2012-08-21,2013-10-25,yes,430.0
556163.0,3,engineer,17,292000.0,2011-09-07,2013-10-25,yes,779.0
672104.0,1,data_science,12,170000.0,2011-09-19,2013-10-25,yes,767.0
904283.0,1,design,8,127000.0,2011-08-29,2013-10-29,yes,792.0
380571.0,1,engineer,16,272000.0,2011-10-18,2013-10-29,yes,742.0
453862.0,9,data_science,18,220000.0,2012-01-03,2013-10-30,yes,666.0
307768.0,7,marketing,4,38000.0,2012-01-11,2013-10-30,yes,658.0
177351.0,6,customer_service,11,58000.0,2011-05-23,2013-10-31,yes,892.0
263584.0,1,engineer,27,281000.0,2012-12-24,2013-10-31,yes,311.0
42392.0,8,customer_service,5,61000.0,2012-10-22,2013-11-01,yes,375.0
903360.0,10,customer_service,23,93000.0,2012-12-17,2013-11-01,yes,319.0
531068.0,2,engineer,27,230000.0,2011-11-21,2013-11-01,yes,711.0
94289.0,1,data_science,20,279000.0,2011-02-28,2013-11-01,yes,977.0
297373.0,1,marketing,15,212000.0,2013-01-22,2013-11-01,yes,283.0
773768.0,1,engineer,20,371000.0,2011-10-17,2013-11-01,yes,746.0
295610.0,7,customer_service,11,68000.0,2012-09-04,2013-11-01,yes,423.0
922239.0,4,design,7,112000.0,2012-10-22,2013-11-01,yes,375.0
212278.0,3,customer_service,7,55000.0,2012-10-30,2013-11-01,yes,367.0
581171.0,6,customer_service,25,91000.0,2011-09-19,2013-11-01,yes,774.0
309739.0,10,customer_service,21,105000.0,2012-10-30,2013-11-01,yes,367.0
309188.0,2,marketing,5,127000.0,2012-10-08,2013-11-01,yes,389.0
356276.0,3,sales,25,150000.0,2012-12-17,2013-11-01,yes,319.0
123394.0,2,marketing,18,222000.0,2012-10-08,2013-11-01,yes,389.0
27726.0,1,customer_service,20,130000.0,2012-04-30,2013-11-01,yes,550.0
480124.0,4,customer_service,18,102000.0,2012-11-27,2013-11-01,yes,339.0
480021.0,1,customer_service,9,74000.0,2012-10-08,2013-11-01,yes,389.0
177242.0,1,customer_service,6,75000.0,2012-10-15,2013-11-01,yes,382.0
942178.0,1,engineer,2,88000.0,2012-01-11,2013-11-01,yes,660.0
78622.0,7,engineer,27,274000.0,2012-11-26,2013-11-01,yes,340.0
315226.0,1,marketing,21,176000.0,2012-11-26,2013-11-01,yes,340.0
244149.0,1,customer_service,22,106000.0,2011-12-05,2013-11-01,yes,697.0
963261.0,6,sales,12,102000.0,2012-11-26,2013-11-01,yes,340.0
718919.0,10,customer_service,5,59000.0,2011-09-06,2013-11-01,yes,787.0
756882.0,1,sales,4,47000.0,2012-10-15,2013-11-01,yes,382.0
460864.0,2,sales,25,214000.0,2012-12-10,2013-11-01,yes,326.0
36625.0,3,customer_service,8,65000.0,2012-02-13,2013-11-01,yes,627.0
283838.0,3,design,25,180000.0,2011-04-12,2013-11-01,yes,934.0
226993.0,3,marketing,14,81000.0,2012-11-05,2013-11-01,yes,361.0
719770.0,1,sales,23,206000.0,2012-10-16,2013-11-01,yes,381.0
424676.0,1,customer_service,1,21000.0,2012-12-10,2013-11-01,yes,326.0
10982.0,5,engineer,27,184000.0,2011-06-20,2013-11-01,yes,865.0
827518.0,1,engineer,15,265000.0,2011-05-09,2013-11-01,yes,907.0
476439.0,1,design,3,35000.0,2012-10-04,2013-11-01,yes,393.0
454502.0,8,sales,10,103000.0,2012-08-20,2013-11-01,yes,438.0
908269.0,3,marketing,17,152000.0,2012-10-22,2013-11-01,yes,375.0
36038.0,1,customer_service,28,118000.0,2012-12-03,2013-11-01,yes,333.0
186432.0,1,design,14,134000.0,2012-11-13,2013-11-01,yes,353.0
783448.0,8,customer_service,24,98000.0,2012-11-19,2013-11-01,yes,347.0
388557.0,2,customer_service,13,64000.0,2011-07-05,2013-11-01,yes,850.0
901554.0,4,customer_service,5,64000.0,2012-10-29,2013-11-01,yes,368.0
885677.0,8,data_science,6,189000.0,2013-01-07,2013-11-01,yes,298.0
99194.0,1,engineer,8,219000.0,2011-05-31,2013-11-01,yes,885.0
265405.0,1,customer_service,3,33000.0,2011-08-01,2013-11-01,yes,823.0
554761.0,1,engineer,2,83000.0,2011-10-04,2013-11-01,yes,759.0
210701.0,5,customer_service,13,58000.0,2012-10-01,2013-11-01,yes,396.0
69202.0,4,marketing,11,106000.0,2012-07-30,2013-11-01,yes,459.0
440761.0,3,data_science,6,129000.0,2012-10-29,2013-11-01,yes,368.0
605523.0,2,marketing,24,194000.0,2012-11-19,2013-11-01,yes,347.0
771600.0,6,sales,12,89000.0,2011-12-27,2013-11-01,yes,675.0
604638.0,6,engineer,21,245000.0,2011-02-14,2013-11-01,yes,991.0
396601.0,8,marketing,17,157000.0,2011-09-12,2013-11-01,yes,781.0
841144.0,3,sales,3,30000.0,2012-08-27,2013-11-01,yes,431.0
811970.0,1,data_science,19,310000.0,2012-06-04,2013-11-01,yes,515.0
705376.0,2,design,21,220000.0,2011-12-27,2013-11-01,yes,675.0
374969.0,1,customer_service,14,77000.0,2012-10-29,2013-11-01,yes,368.0
616924.0,8,sales,8,104000.0,2011-11-21,2013-11-01,yes,711.0
199806.0,7,customer_service,9,69000.0,2011-10-10,2013-11-01,yes,753.0
990660.0,10,engineer,11,178000.0,2011-02-02,2013-11-01,yes,1003.0
445922.0,9,engineer,3,61000.0,2012-11-19,2013-11-01,yes,347.0
431340.0,4,data_science,2,62000.0,2012-07-16,2013-11-01,yes,473.0
357145.0,6,engineer,17,242000.0,2013-01-02,2013-11-06,yes,308.0
337691.0,1,customer_service,23,92000.0,2012-11-05,2013-11-07,yes,367.0
546088.0,1,customer_service,6,74000.0,2011-11-21,2013-11-07,yes,717.0
28556.0,2,engineer,25,298000.0,2011-09-15,2013-11-07,yes,784.0
662085.0,2,design,20,230000.0,2012-12-17,2013-11-08,yes,326.0
48033.0,10,marketing,19,139000.0,2013-01-22,2013-11-08,yes,290.0
273.0,1,customer_service,28,124000.0,2011-11-07,2013-11-08,yes,732.0
351288.0,7,engineer,5,179000.0,2011-12-01,2013-11-08,yes,708.0
977503.0,2,data_science,20,267000.0,2012-11-15,2013-11-08,yes,358.0
121161.0,1,marketing,12,136000.0,2012-10-31,2013-11-08,yes,373.0
495795.0,1,data_science,13,206000.0,2011-05-09,2013-11-08,yes,914.0
166231.0,1,customer_service,11,72000.0,2012-10-04,2013-11-08,yes,400.0
42459.0,6,customer_service,27,95000.0,2012-10-01,2013-11-08,yes,403.0
560818.0,10,sales,27,187000.0,2012-03-12,2013-11-08,yes,606.0
582298.0,1,data_science,8,225000.0,2011-10-24,2013-11-08,yes,746.0
735887.0,7,engineer,15,278000.0,2012-10-22,2013-11-08,yes,382.0
526737.0,2,customer_service,20,146000.0,2011-12-05,2013-11-08,yes,704.0
656920.0,2,customer_service,9,75000.0,2011-11-28,2013-11-08,yes,711.0
596252.0,7,customer_service,20,88000.0,2011-10-24,2013-11-08,yes,746.0
443359.0,4,data_science,9,172000.0,2013-01-07,2013-11-08,yes,305.0
290554.0,1,sales,13,121000.0,2012-11-19,2013-11-08,yes,354.0
563995.0,1,marketing,23,217000.0,2012-11-05,2013-11-08,yes,368.0
507084.0,2,engineer,4,72000.0,2012-10-17,2013-11-08,yes,387.0
783908.0,5,engineer,19,250000.0,2011-10-24,2013-11-08,yes,746.0
18479.0,5,sales,12,94000.0,2012-01-17,2013-11-08,yes,661.0
367340.0,1,customer_service,6,83000.0,2011-12-19,2013-11-08,yes,690.0
391203.0,7,marketing,16,164000.0,2011-10-24,2013-11-08,yes,746.0
562284.0,4,sales,23,173000.0,2012-11-19,2013-11-08,yes,354.0
423294.0,3,customer_service,8,61000.0,2012-01-17,2013-11-08,yes,661.0
793321.0,1,customer_service,2,27000.0,2012-10-08,2013-11-08,yes,396.0
78413.0,5,customer_service,8,60000.0,2011-11-17,2013-11-08,yes,722.0
755964.0,10,sales,10,127000.0,2012-12-10,2013-11-08,yes,333.0
363643.0,4,marketing,18,177000.0,2012-10-15,2013-11-08,yes,389.0
950795.0,6,customer_service,3,21000.0,2011-12-06,2013-11-08,yes,703.0
186734.0,7,sales,18,153000.0,2012-11-12,2013-11-08,yes,361.0
6912.0,7,data_science,13,158000.0,2012-11-12,2013-11-08,yes,361.0
339111.0,3,engineer,19,258000.0,2012-10-22,2013-11-08,yes,382.0
14257.0,2,data_science,26,330000.0,2012-10-10,2013-11-08,yes,394.0
186849.0,4,data_science,25,246000.0,2012-01-03,2013-11-08,yes,675.0
215376.0,10,customer_service,15,107000.0,2011-02-22,2013-11-08,yes,990.0
870955.0,3,customer_service,12,63000.0,2012-10-22,2013-11-08,yes,382.0
977131.0,1,customer_service,17,113000.0,2012-02-06,2013-11-08,yes,641.0
210531.0,2,marketing,5,137000.0,2013-01-23,2013-11-08,yes,289.0
236491.0,5,sales,29,158000.0,2011-03-21,2013-11-08,yes,963.0
378437.0,8,design,7,122000.0,2012-10-01,2013-11-08,yes,403.0
